Year,Circuit,Type of Action,Pending at Start,Filed,Total Caseload,Terminated,Pending at End
2009,First Circuit,Hospital Admission,19.0,393.0,412.0,381.0,31.0
2009,First Circuit,Habeas Corpus,1.0,1.0,1.0,1.0,
2009,First Circuit,Civil,73.0,826.0,899.0,810.0,89.0
2009,First Circuit,Guardianship of the Person,179.0,355.0,534.0,453.0,81.0
2009,First Circuit,Other Miscellaneous Proceedings,2.0,3.0,5.0,4.0,1.0
2009,First Circuit,Criminal Actions,1547.0,1478.0,3025.0,1508.0,1517.0
2009,First Circuit,Childrenâ€™s Referrals,2991.0,7491.0,10482.0,7414.0,3068.0
2009,First Circuit,Law Violation,1406.0,2726.0,4132.0,2798.0,1334.0
2009,First Circuit,Traffic,83.0,81.0,164.0,84.0,80.0
2009,First Circuit,Status Offense,1145.0,3807.0,4952.0,3705.0,1247.0
2009,First Circuit,Abuse and Neglect,308.0,544.0,852.0,493.0,359.0
2009,First Circuit,Other Childrenâ€™s Referral,49.0,333.0,382.0,334.0,48.0
2009,First Circuit,Children on Status,2924.0,1678.0,4602.0,1822.0,2780.0
2009,First Circuit,Probation,815.0,309.0,1124.0,251.0,873.0
2009,First Circuit,Protective Supervision,365.0,202.0,567.0,145.0,422.0
2009,First Circuit,Family Supervision,379.0,354.0,733.0,415.0,318.0
2009,First Circuit,Foster Custody,674.0,427.0,1101.0,500.0,601.0
2009,First Circuit,Permanent Custody,523.0,191.0,714.0,321.0,393.0
2009,First Circuit,Other Status,168.0,195.0,363.0,190.0,173.0
2009,Second Circuit,Category,,,,,
2009,Second Circuit,TOTAL CASES,4438.0,6204.0,10642.0,5242.0,5400.0
2009,Second Circuit,Marital Actions and Proceedings,270.0,667.0,937.0,559.0,378.0
2009,Second Circuit,Divorce,269.0,664.0,933.0,557.0,376.0
2009,Second Circuit,Annulment,1.0,2.0,3.0,2.0,1.0
2009,Second Circuit,Separation,1.0,1.0,1.0,1.0,1.0
2009,Second Circuit,Uniform Interstate Family Support,3.0,60.0,63.0,61.0,2.0
2009,Second Circuit,Adoption Proceedings,14.0,69.0,83.0,73.0,10.0
2009,Second Circuit,Parental Proceedings,90.0,241.0,331.0,180.0,151.0
2009,Second Circuit,Domestic Abuse Protective Orders (Ch. 586),1.0,656.0,657.0,657.0,
2009,Second Circuit,Miscellaneous Proceedings,24.0,273.0,297.0,251.0,46.0
2009,Second Circuit,Hospital Admission,7.0,61.0,68.0,46.0,22.0
2009,Second Circuit,Habeas Corpus,,,,,
2009,Second Circuit,Civil,5.0,150.0,155.0,147.0,8.0
2009,Second Circuit,Guardianship of the Person,12.0,61.0,73.0,58.0,15.0
2009,Second Circuit,Other Miscellaneous Proceedings,1.0,1.0,1.0,1.0,1.0
2009,Second Circuit,Criminal Actions,447.0,506.0,953.0,594.0,359.0
2009,Second Circuit,Childrenâ€™s Referrals,3589.0,3732.0,7321.0,2867.0,4454.0
2009,Second Circuit,Law Violation,2009.0,1670.0,3679.0,1489.0,2190.0
2009,Second Circuit,Traffic,501.0,300.0,801.0,262.0,539.0
2009,Second Circuit,Status Offense,1013.0,1576.0,2589.0,941.0,1648.0
2009,Second Circuit,Abuse and Neglect,33.0,125.0,158.0,113.0,45.0
2009,Second Circuit,Other Childrenâ€™s Referral,33.0,61.0,94.0,62.0,32.0
2009,Second Circuit,Children on Status,355.0,380.0,735.0,296.0,439.0
2009,Second Circuit,Probation,164.0,77.0,241.0,53.0,188.0
2009,Second Circuit,Protective Supervision,64.0,47.0,111.0,35.0,76.0
2009,Second Circuit,Family Supervision,47.0,66.0,113.0,43.0,70.0
2009,Second Circuit,Foster Custody,47.0,89.0,136.0,63.0,73.0
2009,Second Circuit,Permanent Custody,28.0,31.0,59.0,34.0,25.0
2009,Second Circuit,Other Status,5.0,70.0,75.0,68.0,7.0
2009,Third Circuit,Category,,,,,
2009,Third Circuit,TOTAL CASES,4698.0,7228.0,11926.0,7062.0,4864.0
2009,Third Circuit,Marital Actions and Proceedings,829.0,641.0,1470.0,581.0,889.0
2009,Third Circuit,Divorce,825.0,639.0,1464.0,579.0,885.0
2009,Third Circuit,Annulment,1.0,1.0,2.0,1.0,1.0
2009,Third Circuit,Separation,3.0,1.0,4.0,1.0,3.0
2009,Third Circuit,Uniform Interstate Family Support,51.0,61.0,112.0,52.0,60.0
2009,Third Circuit,Adoption Proceedings,35.0,62.0,97.0,45.0,52.0
2009,Third Circuit,Parental Proceedings,498.0,338.0,836.0,319.0,517.0
2009,Third Circuit,Domestic Abuse Protective Orders (Ch. 586),1211.0,0.0,1211.0,1188.0,23.0
2009,Third Circuit,Miscellaneous Proceedings,250.0,196.0,446.0,143.0,303.0
2009,Third Circuit,Hospital Admission,34.0,63.0,97.0,40.0,57.0
2009,Third Circuit,Habeas Corpus,0.0,0.0,0.0,0.0,0.0
2009,Third Circuit,Civil,113.0,50.0,163.0,14.0,149.0
2009,Third Circuit,Guardianship of the Person,94.0,79.0,173.0,87.0,86.0
2009,Third Circuit,Other Miscellaneous Proceedings,9.0,4.0,13.0,2.0,11.0
2009,Third Circuit,Criminal Actions,1081.0,940.0,2021.0,782.0,1239.0
2009,Third Circuit,Childrenâ€™s Referrals,1954.0,3779.0,5733.0,3952.0,1781.0
2009,Third Circuit,Law Violation,1071.0,2048.0,3119.0,2167.0,952.0
2009,Third Circuit,Traffic,110.0,94.0,204.0,135.0,69.0
2009,Third Circuit,Status Offense,464.0,1365.0,1829.0,1394.0,435.0
2009,Third Circuit,Abuse and Neglect,243.0,233.0,476.0,218.0,258.0
2009,Third Circuit,Other Childrenâ€™s Referral,66.0,39.0,105.0,38.0,67.0
2009,Third Circuit,Children on Status,1379.0,758.0,2137.0,762.0,1375.0
2009,Third Circuit,Probation,372.0,273.0,645.0,253.0,392.0
2009,Third Circuit,Protective Supervision,306.0,145.0,451.0,184.0,267.0
2009,Third Circuit,Family Supervision,160.0,121.0,281.0,87.0,194.0
2009,Third Circuit,Foster Custody,237.0,103.0,340.0,120.0,220.0
2009,Third Circuit,Permanent Custody,175.0,37.0,212.0,59.0,153.0
2009,Third Circuit,Other Status,129.0,79.0,208.0,59.0,149.0
2009,Fifth Circuit,Category,,,,,
2009,Fifth Circuit,TOTAL CASES,3488.0,3504.0,6992.0,2492.0,4500.0
2009,Fifth Circuit,Marital Actions and Proceedings,405.0,235.0,640.0,207.0,433.0
2009,Fifth Circuit,Divorce,396.0,235.0,631.0,206.0,425.0
2009,Fifth Circuit,Annulment,3.0,0.0,3.0,1.0,2.0
2009,Fifth Circuit,Separation,6.0,0.0,6.0,0.0,6.0
2009,Fifth Circuit,Uniform Interstate Family Support,54.0,39.0,93.0,19.0,74.0
2009,Fifth Circuit,Adoption Proceedings,66.0,33.0,99.0,30.0,69.0
2009,Fifth Circuit,Parental Proceedings,334.0,107.0,441.0,67.0,374.0
2009,Fifth Circuit,Domestic Abuse Protective Orders (Ch. 586),46.0,288.0,334.0,285.0,49.0
2009,Fifth Circuit,Miscellaneous Proceedings,315.0,419.0,734.0,291.0,443.0
2009,Fifth Circuit,Hospital Admission,44.0,85.0,129.0,72.0,57.0
2009,Fifth Circuit,Habeas Corpus,0.0,0.0,0.0,0.0,0.0
2009,Fifth Circuit,Civil,119.0,282.0,401.0,213.0,188.0
2009,Fifth Circuit,Guardianship of the Person,87.0,22.0,109.0,3.0,106.0
2009,Fifth Circuit,Other Miscellaneous Proceedings,65.0,30.0,95.0,3.0,92.0
2009,Fifth Circuit,Criminal Actions,385.0,165.0,550.0,147.0,403.0
2009,Fifth Circuit,Childrenâ€™s Referrals,1883.0,2218.0,4101.0,1446.0,2655.0
2009,Fifth Circuit,Law Violation,701.0,841.0,1542.0,597.0,945.0
2009,Fifth Circuit,Traffic,200.0,198.0,398.0,143.0,255.0
2009,Fifth Circuit,Status Offense,802.0,1062.0,1864.0,628.0,1236.0
2009,Fifth Circuit,Abuse and Neglect,84.0,52.0,136.0,39.0,97.0
2009,Fifth Circuit,Other Childrenâ€™s Referral,96.0,65.0,161.0,39.0,122.0
2009,Fifth Circuit,Children on Status,358.0,224.0,582.0,189.0,393.0
2009,Fifth Circuit,Probation,199.0,81.0,280.0,51.0,229.0
2009,Fifth Circuit,Protective Supervision,66.0,25.0,91.0,21.0,70.0
2009,Fifth Circuit,Family Supervision,7.0,22.0,29.0,23.0,6.0
2009,Fifth Circuit,Foster Custody,56.0,37.0,93.0,33.0,60.0
2009,Fifth Circuit,Permanent Custody,24.0,11.0,35.0,9.0,26.0
2009,Fifth Circuit,Other Status,6.0,48.0,54.0,52.0,2.0
2010,First Circuit,Category,,,,,
2010,First Circuit,TOTAL CASES,9001.0,18587.0,27588.0,18552.0,9036.0
2010,First Circuit,Marital Actions and Proceedings,3353.0,4240.0,7593.0,4431.0,3162.0
2010,First Circuit,Divorce,3318.0,4217.0,7535.0,4398.0,3137.0
2010,First Circuit,Annulment,15.0,10.0,25.0,14.0,11.0
2010,First Circuit,Separation,20.0,13.0,33.0,19.0,14.0
2010,First Circuit,Uniform Interstate Family Support,40.0,311.0,351.0,303.0,48.0
2010,First Circuit,Adoption Proceedings,243.0,424.0,667.0,376.0,291.0
2010,First Circuit,Parental Proceedings,617.0,1229.0,1846.0,1035.0,811.0
2010,First Circuit,Domestic Abuse Protective Orders (Ch. 586),5.0,2859.0,2864.0,2860.0,4.0
2010,First Circuit,Miscellaneous Proceedings,179.0,1572.0,1751.0,1313.0,438.0
2010,First Circuit,Hospital Admission,27.0,459.0,486.0,384.0,102.0
2010,First Circuit,Habeas Corpus,2.0,0.0,2.0,0.0,2.0
2010,First Circuit,Civil,82.0,740.0,822.0,658.0,164.0
2010,First Circuit,Guardianship of the Person,69.0,365.0,434.0,267.0,167.0
2010,First Circuit,Other Miscellaneous Proceedings,1.0,6.0,7.0,2.0,5.0
2010,First Circuit,Criminal Actions,1496.0,1518.0,3014.0,1417.0,1597.0
2010,First Circuit,Childrenâ€™s Referrals,3068.0,6434.0,9502.0,6817.0,2685.0
2010,First Circuit,Law Violation,1334.0,2255.0,3589.0,2547.0,1042.0
2010,First Circuit,Traffic,80.0,75.0,155.0,112.0,43.0
2010,First Circuit,Status Offense,1247.0,3281.0,4528.0,3421.0,1107.0
2010,First Circuit,Abuse and Neglect,359.0,474.0,833.0,382.0,451.0
2010,First Circuit,Other Childrenâ€™s Referral,48.0,349.0,397.0,355.0,42.0
2010,First Circuit,Children on Status,2780.0,1372.0,4152.0,1634.0,2518.0
2010,First Circuit,Probation,873.0,285.0,1158.0,273.0,885.0
2010,First Circuit,Protective Supervision,422.0,129.0,551.0,155.0,396.0
2010,First Circuit,Family Supervision,318.0,272.0,590.0,394.0,196.0
2010,First Circuit,Foster Custody,601.0,349.0,950.0,394.0,556.0
2010,First Circuit,Permanent Custody,393.0,168.0,561.0,278.0,283.0
2010,First Circuit,Other Status,173.0,169.0,342.0,140.0,202.0
2010,Second Circuit,Category,,,,,
2010,Second Circuit,TOTAL CASES,5379.0,5491.0,10870.0,5172.0,5698.0
2010,Second Circuit,Marital Actions and Proceedings,377.0,625.0,1002.0,561.0,441.0
2010,Second Circuit,Divorce,375.0,621.0,996.0,557.0,439.0
2010,Second Circuit,Annulment,1.0,1.0,2.0,2.0,
2010,Second Circuit,Separation,1.0,3.0,4.0,2.0,2.0
2010,Second Circuit,Uniform Interstate Family Support,7.0,122.0,129.0,128.0,1.0
2010,Second Circuit,Adoption Proceedings,5.0,47.0,52.0,39.0,13.0
2010,Second Circuit,Parental Proceedings,149.0,251.0,400.0,160.0,240.0
2010,Second Circuit,Domestic Abuse Protective Orders (Ch. 586),652.0,652.0,652.0,,
2010,Second Circuit,Miscellaneous Proceedings,24.0,245.0,269.0,233.0,36.0
2010,Second Circuit,Hospital Admission,5.0,48.0,53.0,42.0,11.0
2010,Second Circuit,Habeas Corpus,,,,,
2010,Second Circuit,Civil,7.0,123.0,130.0,123.0,7.0
2010,Second Circuit,Guardianship of the Person,12.0,73.0,85.0,67.0,18.0
2010,Second Circuit,Other Miscellaneous Proceedings,1.0,1.0,1.0,1.0,
2010,Second Circuit,Criminal Actions,363.0,489.0,852.0,498.0,354.0
2010,Second Circuit,Childrenâ€™s Referrals,4454.0,3060.0,7514.0,2901.0,4613.0
2010,Second Circuit,Law Violation,2190.0,1319.0,3509.0,1254.0,2255.0
2010,Second Circuit,Traffic,539.0,282.0,821.0,238.0,583.0
2010,Second Circuit,Status Offense,1648.0,1335.0,2983.0,1281.0,1702.0
2010,Second Circuit,Abuse and Neglect,45.0,101.0,146.0,106.0,40.0
2010,Second Circuit,Other Childrenâ€™s Referral,32.0,23.0,55.0,22.0,33.0
2010,Second Circuit,Children on Status,439.0,388.0,827.0,366.0,461.0
2010,Second Circuit,Probation,188.0,74.0,262.0,55.0,207.0
2010,Second Circuit,Protective Supervision,76.0,47.0,123.0,43.0,52.0
2010,Second Circuit,Family Supervision,70.0,85.0,155.0,103.0,52.0
2010,Second Circuit,Foster Custody,73.0,93.0,166.0,46.0,120.0
2010,Second Circuit,Permanent Custody,25.0,22.0,47.0,20.0,27.0
2010,Second Circuit,Other Status,7.0,67.0,74.0,63.0,11.0
2011,Third Circuit,Category,,,,,
2011,Third Circuit,TOTAL CASES,4685.0,7073.0,11758.0,6679.0,5079.0
2011,Third Circuit,Marital Actions and Proceedings,872.0,683.0,1555.0,608.0,947.0
2011,Third Circuit,Divorce,867.0,679.0,1546.0,606.0,940.0
2011,Third Circuit,Annulment,1.0,2.0,3.0,1.0,2.0
2011,Third Circuit,Separation,4.0,2.0,6.0,1.0,5.0
2011,Third Circuit,Uniform Interstate Family Support,57.0,95.0,152.0,83.0,69.0
2011,Third Circuit,Adoption Proceedings,43.0,64.0,107.0,58.0,49.0
2011,Third Circuit,Parental Proceedings,510.0,436.0,946.0,301.0,645.0
2011,Third Circuit,Domestic Abuse Protective Orders (Ch. 586),2.0,1260.0,1262.0,1248.0,14.0
2011,Third Circuit,Miscellaneous Proceedings,307.0,168.0,475.0,115.0,360.0
2011,Third Circuit,Hospital Admission,55.0,67.0,122.0,42.0,80.0
2011,Third Circuit,Habeas Corpus,,,,,
2011,Third Circuit,Civil,147.0,36.0,183.0,12.0,171.0
2011,Third Circuit,Guardianship of the Person,94.0,65.0,159.0,61.0,98.0
2011,Third Circuit,Other Miscellaneous Proceedings,11.0,11.0,11.0,11.0,11.0
2011,Third Circuit,Criminal Actions,1113.0,823.0,1936.0,671.0,1265.0
2011,Third Circuit,Childrenâ€™s Referrals,1781.0,3544.0,5325.0,3595.0,1730.0
2011,Third Circuit,Law Violation,952.0,1894.0,2846.0,1869.0,977.0
2011,Third Circuit,Traffic,69.0,59.0,128.0,83.0,45.0
2011,Third Circuit,Status Offense,435.0,1335.0,1770.0,1396.0,374.0
2011,Third Circuit,Abuse and Neglect,258.0,227.0,485.0,215.0,270.0
2011,Third Circuit,Other Childrenâ€™s Referral,67.0,29.0,96.0,32.0,64.0
2011,Third Circuit,Children on Status,1375.0,602.0,1977.0,653.0,1324.0
2011,Third Circuit,Probation,392.0,200.0,592.0,268.0,324.0
2011,Third Circuit,Protective Supervision,267.0,92.0,359.0,124.0,235.0
2011,Third Circuit,Family Supervision,194.0,97.0,291.0,77.0,214.0
2011,Third Circuit,Foster Custody,220.0,121.0,341.0,106.0,235.0
2011,Third Circuit,Permanent Custody,153.0,36.0,189.0,23.0,166.0
2011,Third Circuit,Other Status,149.0,56.0,205.0,55.0,150.0
2011,Fifth Circuit,Category,,,,,
2011,Fifth Circuit,TOTAL CASES,4499.0,2981.0,7480.0,2621.0,4859.0
2011,Fifth Circuit,Marital Actions and Proceedings,432.0,260.0,692.0,192.0,500.0
2011,Fifth Circuit,Divorce,424.0,260.0,684.0,192.0,492.0
2011,Fifth Circuit,Annulment,2.0,,2.0,,2.0
2011,Fifth Circuit,Separation,6.0,,6.0,,6.0
2011,Fifth Circuit,Uniform Interstate Family Support,75.0,40.0,115.0,21.0,94.0
2011,Fifth Circuit,Adoption Proceedings,69.0,31.0,100.0,21.0,79.0
2011,Fifth Circuit,Parental Proceedings,374.0,108.0,482.0,67.0,415.0
2011,Fifth Circuit,Domestic Abuse Protective Orders (Ch. 586),48.0,324.0,372.0,305.0,67.0
2011,Fifth Circuit,Miscellaneous Proceedings,444.0,276.0,720.0,160.0,560.0
2011,Fifth Circuit,Hospital Admission,57.0,96.0,153.0,65.0,88.0
2011,Fifth Circuit,Habeas Corpus,,,,,
2011,Fifth Circuit,Civil,188.0,139.0,327.0,80.0,247.0
2011,Fifth Circuit,Guardianship of the Person,107.0,25.0,132.0,10.0,122.0
2011,Fifth Circuit,Other Miscellaneous Proceedings,92.0,16.0,108.0,5.0,103.0
2011,Fifth Circuit,Criminal Actions,402.0,210.0,612.0,126.0,486.0
2011,Fifth Circuit,Childrenâ€™s Referrals,2655.0,1732.0,4387.0,1729.0,2658.0
2011,Fifth Circuit,Law Violation,945.0,881.0,1826.0,840.0,986.0
2011,Fifth Circuit,Traffic,255.0,160.0,415.0,120.0,295.0
2011,Fifth Circuit,Status Offense,1236.0,597.0,1833.0,690.0,1143.0
2011,Fifth Circuit,Abuse and Neglect,97.0,43.0,140.0,30.0,110.0
2011,Fifth Circuit,Other Childrenâ€™s Referral,122.0,51.0,173.0,49.0,124.0
2011,Fifth Circuit,Children on Status,393.0,193.0,586.0,140.0,446.0
2011,Fifth Circuit,Probation,229.0,85.0,314.0,42.0,272.0
2011,Fifth Circuit,Protective Supervision,70.0,14.0,84.0,10.0,74.0
2011,Fifth Circuit,Family Supervision,6.0,17.0,23.0,9.0,4.0
2011,Fifth Circuit,Foster Custody,60.0,40.0,100.0,29.0,71.0
2011,Fifth Circuit,Permanent Custody,26.0,9.0,35.0,13.0,22.0
2011,Fifth Circuit,Other Status,2.0,28.0,30.0,27.0,3.0
2012,First Circuit,Category,,,,,
2012,First Circuit,TOTAL CASES,9299.0,18309.0,27608.0,18511.0,9097.0
2012,First Circuit,Marital Actions and Proceedings,3412.0,4061.0,7473.0,4381.0,3092.0
2012,First Circuit,Divorce,3392.0,4032.0,7424.0,4355.0,3069.0
2012,First Circuit,Annulment,7.0,11.0,18.0,11.0,7.0
2012,First Circuit,Separation,13.0,18.0,31.0,15.0,16.0
2012,First Circuit,Civil Union Actions and Proceedings,,3.0,3.0,1.0,2.0
2012,First Circuit,Uniform Interstate Family Support,62.0,296.0,358.0,309.0,49.0
2012,First Circuit,Adoption Proceedings,295.0,337.0,632.0,406.0,226.0
2012,First Circuit,Parental Proceedings,609.0,1468.0,2077.0,1254.0,823.0
2012,First Circuit,Domestic Abuse Protective Orders (Ch. 586),1.0,2909.0,2910.0,2905.0,5.0
2012,First Circuit,Miscellaneous Proceedings,464.0,2268.0,2732.0,2187.0,545.0
2012,First Circuit,Hospital Admission,134.0,345.0,479.0,351.0,128.0
2012,First Circuit,Habeas Corpus,,4.0,4.0,3.0,1.0
2012,First Circuit,Civil,227.0,1598.0,1825.0,1554.0,271.0
2012,First Circuit,Guardianship of the Person,92.0,315.0,407.0,275.0,132.0
2012,First Circuit,Other Miscellaneous Proceedings,11.0,6.0,17.0,4.0,13.0
2012,First Circuit,Criminal Actions,1657.0,1384.0,3041.0,1619.0,1422.0
2012,First Circuit,Childrenâ€™s Referrals,2799.0,5583.0,8382.0,5449.0,2933.0
2012,First Circuit,Law Violation,969.0,2292.0,3261.0,2113.0,1148.0
2012,First Circuit,Traffic,47.0,27.0,74.0,39.0,35.0
2012,First Circuit,Status Offense,1234.0,2596.0,3830.0,2623.0,1207.0
2012,First Circuit,Abuse and Neglect,503.0,372.0,875.0,369.0,506.0
2012,First Circuit,Other Childrenâ€™s Referral,46.0,296.0,342.0,305.0,37.0
2012,First Circuit,Children on Status,2326.0,1140.0,3466.0,1198.0,2268.0
2012,First Circuit,Probation,851.0,233.0,1084.0,199.0,885.0
2012,First Circuit,Protective Supervision,375.0,104.0,479.0,121.0,358.0
2012,First Circuit,Family Supervision,189.0,163.0,352.0,229.0,123.0
2012,First Circuit,Foster Custody,501.0,351.0,852.0,309.0,543.0
2012,First Circuit,Permanent Custody,189.0,129.0,318.0,166.0,152.0
2012,First Circuit,Other Status,221.0,160.0,381.0,174.0,207.0
2012,Second Circuit,Category,,,,,
2012,Second Circuit,TOTAL CASES,4722.0,4117.0,8839.0,5177.0,3662.0
2012,Second Circuit,Marital Actions and Proceedings,489.0,615.0,1104.0,762.0,342.0
2012,Second Circuit,Divorce,484.0,605.0,1089.0,752.0,337.0
2012,Second Circuit,Annulment,1.0,6.0,7.0,4.0,3.0
2012,Second Circuit,Separation,4.0,4.0,8.0,6.0,2.0
2012,Second Circuit,Civil Union Actions and Proceedings,,1.0,1.0,1.0,1.0
2012,Second Circuit,Uniform Interstate Family Support,10.0,92.0,102.0,102.0,0.0
2012,Second Circuit,Adoption Proceedings,29.0,58.0,87.0,51.0,36.0
2012,Second Circuit,Parental Proceedings,335.0,204.0,539.0,160.0,379.0
2012,Second Circuit,Domestic Abuse Protective Orders (Ch. 586),42.0,668.0,710.0,668.0,42.0
2012,Second Circuit,Miscellaneous Proceedings,63.0,365.0,428.0,344.0,84.0
2012,Second Circuit,Hospital Admission,23.0,62.0,85.0,54.0,31.0
2012,Second Circuit,Habeas Corpus,,1.0,1.0,0.0,0.0
2012,Second Circuit,Civil,11.0,236.0,247.0,236.0,11.0
2012,Second Circuit,Guardianship of the Person,28.0,66.0,94.0,54.0,40.0
2012,Second Circuit,Other Miscellaneous Proceedings,1.0,1.0,2.0,0.0,2.0
2012,Second Circuit,Criminal Actions,309.0,526.0,835.0,464.0,371.0
2012,Second Circuit,Childrenâ€™s Referrals,3445.0,1588.0,5033.0,2626.0,2407.0
2012,Second Circuit,Law Violation,1591.0,517.0,2108.0,1058.0,1050.0
2012,Second Circuit,Traffic,479.0,132.0,611.0,341.0,270.0
2012,Second Circuit,Status Offense,1262.0,766.0,2028.0,1069.0,959.0
2012,Second Circuit,Abuse and Neglect,91.0,116.0,207.0,105.0,102.0
2012,Second Circuit,Other Childrenâ€™s Referral,22.0,57.0,79.0,53.0,26.0
2012,Second Circuit,Children on Status,492.0,451.0,943.0,446.0,497.0
2012,Second Circuit,Probation,205.0,50.0,255.0,83.0,172.0
2012,Second Circuit,Protective Supervision,95.0,76.0,171.0,51.0,120.0
2012,Second Circuit,Family Supervision,51.0,82.0,133.0,77.0,56.0
2012,Second Circuit,Foster Custody,99.0,122.0,221.0,116.0,105.0
2012,Second Circuit,Permanent Custody,23.0,30.0,53.0,26.0,27.0
2012,Second Circuit,Other Status,19.0,91.0,110.0,93.0,17.0
2012,Third Circuit,Category,,,,,
2012,Third Circuit,TOTAL CASES,4586.0,6245.0,10831.0,5878.0,4953.0
2012,Third Circuit,Marital Actions and Proceedings,916.0,622.0,1538.0,568.0,970.0
2012,Third Circuit,Divorce,911.0,622.0,1533.0,568.0,965.0
2012,Third Circuit,Annulment,2.0,,2.0,,2.0
2012,Third Circuit,Separation,3.0,,3.0,,3.0
2012,Third Circuit,Civil Union Actions and Proceedings,,,,1.0,
2012,Third Circuit,Uniform Interstate Family Support,66.0,91.0,157.0,75.0,82.0
2012,Third Circuit,Adoption Proceedings,49.0,40.0,89.0,53.0,36.0
2012,Third Circuit,Parental Proceedings,663.0,395.0,1058.0,298.0,760.0
2012,Third Circuit,Domestic Abuse Protective Orders (Ch. 586),1278.0,1278.0,1278.0,1252.0,26.0
2012,Third Circuit,Miscellaneous Proceedings,415.0,162.0,577.0,86.0,491.0
2012,Third Circuit,Hospital Admission,106.0,50.0,156.0,26.0,130.0
2012,Third Circuit,Habeas Corpus,,0.0,,0.0,
2012,Third Circuit,Civil,176.0,40.0,216.0,13.0,203.0
2012,Third Circuit,Guardianship of the Person,119.0,67.0,186.0,46.0,140.0
2012,Third Circuit,Other Miscellaneous Proceedings,14.0,5.0,19.0,1.0,18.0
2012,Third Circuit,Criminal Actions,1069.0,770.0,1839.0,540.0,1299.0
2012,Third Circuit,Childrenâ€™s Referrals,1408.0,2887.0,4295.0,3006.0,1289.0
2012,Third Circuit,Law Violation,704.0,1616.0,2320.0,1694.0,626.0
2012,Third Circuit,Traffic,55.0,53.0,108.0,49.0,59.0
2012,Third Circuit,Status Offense,283.0,1051.0,1334.0,1111.0,223.0
2012,Third Circuit,Abuse and Neglect,312.0,147.0,459.0,136.0,323.0
2012,Third Circuit,Other Childrenâ€™s Referral,54.0,20.0,74.0,16.0,58.0
2012,Third Circuit,Children on Status,1263.0,613.0,1876.0,608.0,1268.0
2012,Third Circuit,Probation,304.0,202.0,506.0,175.0,331.0
2012,Third Circuit,Protective Supervision,240.0,128.0,368.0,148.0,220.0
2012,Third Circuit,Family Supervision,188.0,78.0,266.0,85.0,181.0
2012,Third Circuit,Foster Custody,190.0,113.0,303.0,102.0,201.0
2012,Third Circuit,Permanent Custody,168.0,29.0,197.0,52.0,145.0
2012,Third Circuit,Other Status,173.0,63.0,236.0,46.0,190.0
2012,Fifth Circuit,Category,,,,,
2012,Fifth Circuit,TOTAL CASES,4834.0,2816.0,7650.0,2366.0,5284.0
2012,Fifth Circuit,Marital Actions and Proceedings,535.0,250.0,785.0,175.0,610.0
2012,Fifth Circuit,Divorce,527.0,248.0,775.0,174.0,601.0
2012,Fifth Circuit,Annulment,2.0,,2.0,1.0,1.0
2012,Fifth Circuit,Separation,6.0,2.0,8.0,,8.0
2012,Fifth Circuit,Civil Union Actions and Proceedings,,,1.0,,1.0
2012,Fifth Circuit,Uniform Interstate Family Support,96.0,30.0,126.0,8.0,118.0
2012,Fifth Circuit,Adoption Proceedings,86.0,17.0,103.0,14.0,89.0
2012,Fifth Circuit,Parental Proceedings,429.0,71.0,500.0,52.0,448.0
2012,Fifth Circuit,Domestic Abuse Protective Orders (Ch. 586),62.0,314.0,376.0,309.0,67.0
2012,Fifth Circuit,Miscellaneous Proceedings,671.0,366.0,1037.0,280.0,757.0
2012,Fifth Circuit,Hospital Admission,107.0,102.0,209.0,88.0,121.0
2012,Fifth Circuit,Habeas Corpus,,0.0,0.0,,0.0
2012,Fifth Circuit,Civil,316.0,238.0,554.0,182.0,372.0
2012,Fifth Circuit,Guardianship of the Person,133.0,21.0,154.0,8.0,146.0
2012,Fifth Circuit,Other Miscellaneous Proceedings,115.0,5.0,120.0,2.0,118.0
2012,Fifth Circuit,Criminal Actions,478.0,282.0,760.0,167.0,593.0
2012,Fifth Circuit,Childrenâ€™s Referrals,2477.0,1486.0,3963.0,1361.0,2602.0
2012,Fifth Circuit,Law Violation,964.0,683.0,1647.0,634.0,1013.0
2012,Fifth Circuit,Traffic,233.0,72.0,305.0,102.0,203.0
2012,Fifth Circuit,Status Offense,1041.0,693.0,1734.0,543.0,1191.0
2012,Fifth Circuit,Abuse and Neglect,99.0,35.0,134.0,55.0,79.0
2012,Fifth Circuit,Other Childrenâ€™s Referral,140.0,3.0,143.0,27.0,116.0
2012,Fifth Circuit,Children on Status,462.0,132.0,594.0,193.0,401.0
2012,Fifth Circuit,Probation,286.0,53.0,339.0,82.0,257.0
2012,Fifth Circuit,Protective Supervision,66.0,5.0,71.0,12.0,59.0
2012,Fifth Circuit,Family Supervision,12.0,11.0,23.0,15.0,8.0
2012,Fifth Circuit,Foster Custody,63.0,27.0,90.0,25.0,65.0
2012,Fifth Circuit,Permanent Custody,29.0,6.0,35.0,30.0,5.0
2012,Fifth Circuit,Other Status,6.0,30.0,36.0,29.0,7.0
2013,First Circuit,Category,,,,,
2013,First Circuit,TOTAL CASES,9104.0,18026.0,27130.0,17954.0,9176.0
2013,First Circuit,Marital Actions and Proceedings,3082.0,4119.0,7201.0,4401.0,2800.0
2013,First Circuit,Divorce,3057.0,4103.0,7160.0,4374.0,2786.0
2013,First Circuit,Annulment,8.0,8.0,16.0,12.0,4.0
